AAPL,MSI,SBUX,SMA_AAPL,SMA_MSI,SMA_SBUX,EMA_AAPL,EMA_MSI,EMA_SBUX,RSI_AAPL,RSI_MSI,RSI_SBUX
69.5125,59.39,37.63,69.1186857142857,60.19928571428572,38.290035714285715,69.02469045507961,59.86709914036402,38.11487578706396,53.037937196734774,51.76629583656176,49.0665694477292
69.9482,60.61,38.56,69.3455,60.21500000000001,38.325750000000006,69.147825061069,59.96615258831548,38.1742256821221,54.69044703523933,60.42103319394268,59.120482645957395
70.4016,60.52,38.91,69.36765714285714,60.22571428571429,38.413607142857146,69.31499505292646,60.03999890987342,38.27232892450582,56.40941668448855,59.57183007256289,62.14867248369279
70.8628,61.03,39.05,69.43847142857143,60.300000000000004,38.468964285714286,69.5213690458696,60.17199905522363,38.376018401238376,58.14873660295392,62.76544095483144,63.319145632952754
71.2399,60.49,38.355,69.61347142857143,60.34571428571429,38.48217857142857,69.75050650642032,60.21439918119381,38.37321594773992,59.56926633859324,57.57899053327632,54.33633696194317
71.5876,60.71,39.02,69.76545,60.40571428571429,38.51289285714285,69.99545230556429,60.28047929036797,38.4594538213746,60.88749347178501,59.06314045561852,60.16025409868572
72.0714,60.92,39.3675,69.98739285714285,60.489285714285714,38.563071428571426,70.27224533148905,60.36574871831891,38.58052664519132,62.70939104158582,60.484315527114006,62.82819346714007
72.6985,60.81,39.655,70.31535,60.59142857142857,38.64664285714285,70.59574595395718,60.42498222254306,38.72378975916581,64.98608473450722,59.32256978915046,64.92120574700712
74.4802,61.18,39.73,70.65618571428571,60.61214285714285,38.728785714285706,71.11367316009623,60.52565125953732,38.857951124610366,70.49732117133973,61.968654425324154,65.46745987400638
74.2667,60.43,40.45,70.96544285714286,60.592857142857135,38.86128571428571,71.53407673875006,60.51289775826568,39.07022430799565,69.0938745590111,54.26317529051205,70.25602119592799
74.9942,62.4,40.025,71.38942142857142,60.7242857142857,38.97485714285714,71.99542650691671,60.76451139049692,39.19752773359623,71.19797337145029,66.16438896596547,64.56470377636386
75.9871,62.51,39.525,71.8882,60.82214285714284,39.03378571428571,72.52764963932782,60.997243205097334,39.24119070245007,73.81786771644083,66.68566473386912,58.554925523532354
75.1368,62.99,39.98,72.27807857142857,60.97214285714284,39.14446428571428,72.8755363540841,61.26294411108436,39.33969860879006,68.10455202010209,68.93472914340079,62.01950100048914
75.6965,62.44,39.355,72.77742857142857,61.173571428571414,39.25803571428571,73.25166484020622,61.41988489627311,39.341738794284716,69.76347569363142,63.63365649801879,55.194171456632056
73.8111,62.73,39.81,73.08447142857143,61.41214285714285,39.41375,73.32625619484539,61.59456691010336,39.40417362171342,58.689769825280734,65.15519757141257,58.75297526912735
74.9851,62.25,40.415,73.44425,61.529285714285706,39.54625,73.547435368866,61.681957988756245,39.538950472151626,62.66390839030061,60.633276244444424,62.965170964925676
74.6716,62.52,40.525,73.74924999999999,61.672142857142845,39.66160714285714,73.69732398635054,61.79369692358875,39.67042374253141,60.97694678990233,62.22154972611872,63.691193138339955
74.2899,62.39,40.185,73.99404285714286,61.76928571428571,39.74267857142858,73.77633412150381,61.87320400044358,39.73903391019389,58.89793438603539,60.94655195908159,59.78964954667481
75.2499,62.71,40.185,74.28047142857143,61.927857142857135,39.87339285714285,73.97280957196996,61.98477680038444,39.798496055501374,62.37271979855109,62.958639357568856,59.789649546674795
75.0641,62.68,40.995,74.52879285714286,62.06857142857142,40.01446428571428,74.11831496237397,62.07747322699985,39.958029914767856,61.29269868679582,62.63284350905936,65.61017867471567
74.4171,62.65,40.565,74.69634285714285,62.19214285714285,40.10000000000001,74.15815296739078,62.15381013006654,40.03895925946547,57.55532658198066,62.285736407416124,60.59560672410606
73.2131,62.49,39.535,74.7331,62.31214285714285,40.09142857142858,74.032145905072,62.198635446057665,39.97176469153674,51.288026697463096,60.36430456691081,50.61618246882394
74.3656,63.12,40.6,74.72491428571428,62.450714285714284,40.15357142857143,74.0766064510624,62.321484053249975,40.055529399331846,56.2041935226819,64.94929456809602,58.268982842501096
74.1496,63.51,40.495,74.71655,62.67071428571428,40.15678571428572,74.08633892425408,62.47995284614998,40.114125479420935,55.08217640914418,67.45883259204301,57.3257693768288
74.2871,64.24,40.3075,74.66604285714286,62.80214285714286,40.17696428571429,74.11310706768687,62.71462579999665,40.13990874883147,55.68860519982347,71.5629889718977,55.59513239281102
74.3762,64.45,40.7305,74.55097857142856,62.94071428571429,40.263071428571436,74.14818612532862,62.94600902666376,40.21865424898728,56.102189132660676,72.63231455847475,58.62951590406904
75.4514,64.58,40.57,74.57344999999998,63.05428571428572,40.30521428571429,74.3219479752848,63.16387448977526,40.265500349122306,60.85080763374123,73.30161294500418,57.03688534509453
74.9986,65.57,40.595,74.52359999999997,63.27785714285715,40.39378571428573,74.41216824524683,63.48469122447189,40.309433635906,58.005086483470926,77.76184100134572,57.231766437218035
74.0898,65.42,40.27,74.54350714285712,63.470000000000006,40.42664285714287,74.36918581254726,63.7427323945423,40.3041758177852,52.680092656105636,75.69836562345941,53.81433389232379
74.2214,64.61,39.96,74.48895714285712,63.63857142857143,40.394142857142874,74.34948103754095,63.85836807526999,40.258285708747174,53.34796866460911,65.57854171999024,50.704262982222744
73.5714,64.58,39.845,74.4103714285714,63.78571428571429,40.34557142857145,74.24573689920216,63.95458566523399,40.20318094758088,49.62256515965499,65.23071773316848,49.5600036020492
74.4479,65.41,40.765,74.42165714285713,64.00142857142858,40.387000000000015,74.27269197930853,64.14864090986946,40.2780901545701,54.260940691360645,69.97548859115115,57.77051902161222
74.2571,65.88,40.675,74.35074285714283,64.22785714285715,40.42200000000001,74.27061304873406,64.37948878855353,40.33101146729409,53.11449355141926,72.28214831909399,56.79652452950018
74.8199,65.79,40.355,74.33329999999998,64.45,40.37628571428572,74.34385130890286,64.56755695007973,40.33420993832154,56.063352719999784,71.15484343968905,53.35226964303629
76.1999,65.57,40.755,74.46064285714283,64.65857142857143,40.38985714285716,74.59132446771581,64.70121602340244,40.39031527987867,62.32116545260272,68.34872742333928,56.872885345420364
77.9942,65.5,40.81,74.80214999999998,64.87357142857142,40.480928571428585,75.0450412053537,64.80772055361544,40.44627324256152,68.5861195057132,67.43742572132105,57.3495349706882
79.4385,65.88,40.73,75.16449999999999,65.07071428571429,40.490214285714295,75.63083571130655,64.95069114646671,40.484103476886645,72.54353849040747,69.79205817072618,56.37356526911136
78.7471,65.66,40.535,75.49289285714285,65.22428571428571,40.49307142857144,76.04633761646568,65.04526566027114,40.490889679968426,68.11950336991147,66.78125252786138,53.96293128290436
80.9031,65.79,40.275,75.96546428571428,65.335,40.490750000000006,76.69390593427025,65.14456357223499,40.46210438930597,73.5387016822828,67.66882447165116,50.84120359460954
80.7142,64.93,39.75,76.41817857142857,65.36928571428571,40.42071428571429,77.22994514303421,65.11595509593698,40.36715713739851,72.37783212713144,56.84768743000771,45.16018936727495
81.1286,65.23,39.86,76.82369285714286,65.41571428571427,40.370000000000005,77.74976579062965,65.13116108314539,40.299536185745374,73.37093856050993,59.29314059169667,46.50887233289854
80.0028,66.18,39.97,77.18113571428572,65.4592857142857,40.32535714285715,78.05017035187903,65.27100627205934,40.25559802764599,66.38777332619354,65.8860144863251,47.889027102295955
80.9185,65.79,39.865,77.66890000000001,65.48571428571428,40.29642857142858,78.43261430496183,65.34020543578477,40.203518290626526,68.97435235945144,61.48358849414757,46.6516714606423
80.7928,65.41,38.69,78.13828571428573,65.54285714285713,40.20571428571429,78.74730573096691,65.34951137768013,40.00171585187632,68.19851597934232,57.455195723729815,35.57446681353447
80.1942,64.6,38.2,78.61134285714286,65.54428571428569,40.088214285714294,78.94022496683799,65.24957652732277,39.76148707162614,64.47899601681743,49.94350461930096,32.14647893002151
80.0771,64.86,38.24,79.01342857142858,65.50499999999998,39.907857142857154,79.09180830459292,65.1976329903464,39.558622128742655,63.74655350251782,52.10794151665491,32.71645723317159
79.2042,65.05,38.175,79.36679285714285,65.44571428571427,39.72928571428572,79.10679386398053,65.17794859163355,39.37413917824363,58.41929387113402,53.68402857341589,32.242485440853784
79.6428,65.36,38.23,79.71128571428572,65.41499999999999,39.57750000000001,79.17826134878312,65.20222211274908,39.22158728781115,60.21824715700668,56.21581322297057,33.1253252857567
79.2842,65.52,38.045,79.93159285714286,65.41142857142856,39.38392857142858,79.19238650227871,65.24459249771587,39.06470898276966,58.00848324378587,57.50690559538144,31.632359783652664
78.6813,66.16,38.84,79.98067142857143,65.4585714285714,39.243214285714295,79.12424163530821,65.36664683135375,39.03474778506704,54.39445081246286,62.29618327571499,43.43136524245952
77.7799,65.85,38.575,79.8622,65.45642857142856,39.08928571428572,78.94499608393379,65.43109392050658,38.973448080391435,49.43543130984997,58.83703752979203,40.89765664438841
78.4314,65.61,38.83,79.83964999999999,65.45285714285713,38.967500000000015,78.87651660607595,65.45494806443904,38.954321669672574,52.78582019515853,56.2336551227552,44.266995056077576
81.4413,66.78,39.16,79.87809285714285,65.52357142857142,38.88785714285716,79.21848772526583,65.63162165584717,38.98174544704956,64.49164045174095,64.48397557482255,48.36911141108309
81.0956,67.1,39.285,79.90533571428571,65.67857142857142,38.85464285714287,79.46876936189706,65.82740543506755,39.022179387442954,62.57276518494431,66.35222839500497,49.87411765683512
80.5571,67.18,39.44,79.8645142857143,65.81785714285714,38.82464285714286,79.61388011364411,66.00775137705854,39.07788880245056,59.598043526411736,66.82210606550018,51.752191495397206
80.0128,67.33,39.285,79.86522857142857,65.89999999999999,38.77571428571429,79.6670694318249,66.18405119345073,39.10550362879049,56.66567618791674,67.73199130598645,49.74501802283332
79.2171,67.25,39.275,79.7437,66.0042857142857,38.73357142857143,79.60707350758157,66.32617770099063,39.12810314495176,52.59186715005073,66.68165688149385,49.611330761913564
80.1456,67.5,39.195,79.69747142857145,66.15357142857142,38.769642857142856,79.67887703990404,66.48268734085855,39.13702272562486,56.520009899257076,68.33422215114243,48.488652740823575
79.0185,66.33,38.585,79.61349285714287,66.27714285714285,38.79714285714285,79.59082676791684,66.46232902874408,39.06341969554155,50.9962146050451,54.668239882057314,40.890304116161566
77.2828,66.2,38.475,79.41390000000001,66.37285714285714,38.81392857142857,79.28308986552793,66.42735182491154,38.98496373613601,43.883526516034834,53.390596802008005,39.68269120006418
77.7042,65.92,38.085,79.30675714285715,66.43499999999999,38.8075,79.07257121679088,66.35970491492334,38.864968571317874,45.85792702845265,50.645158113679024,35.6614259671054
77.1481,66.19,38.605,79.12856428571429,66.49428571428571,38.83428571428571,78.8159750545521,66.33707759293357,38.830306095142156,43.67413036831537,53.14708167543437,43.83399431274276
77.6371,65.99,39.015,79.01091428571428,66.52785714285713,38.903571428571425,78.65879171394515,66.29080058054242,38.8549319491232,46.10459960630195,51.08142476997871,49.30216133587632
76.6455,66.5,38.8,78.8655,66.55214285714285,38.90071428571428,78.39035281875246,66.3186938364701,38.84760768924011,42.13424095013843,55.79916579032229,46.73277680292042
76.1342,66.15,38.835,78.74794999999999,66.57357142857141,38.91928571428571,78.0895324429188,66.29620132494075,38.84592666400809,40.2113354583054,52.086642295554476,47.21504384106987
76.5328,65.49,37.56,78.6123357142857,66.56499999999998,38.82857142857142,77.8819681171963,66.18870781494866,38.674469775473675,42.41760551468048,45.886684182349896,34.840299702637076
78.0556,66.35,37.73,78.37049999999999,66.5342857142857,38.72642857142857,77.90511903490345,66.21021343962217,38.548540472077185,50.007487737578685,53.63170698422228,37.203574242187834
79.6228,65.62,38.095,78.2653,66.42857142857142,38.64142857142857,78.13414316358299,66.13151831433922,38.48806840913356,56.37982762267026,47.4265953983407,42.062326717814955
79.1785,65.81,37.645,78.16682857142857,66.33071428571428,38.51321428571429,78.27339074177192,66.08864920576066,38.37565928791575,54.267925606708665,49.0779829189922,38.143838238284125
77.2385,66.1,37.45,77.96866428571427,66.24285714285713,38.38214285714287,78.13540530953567,66.09016264499257,38.25223804952699,46.1406684268501,51.578064175007796,36.55465227705877
78.4385,67.11,36.825,77.91305,66.23285714285713,38.20714285714287,78.17581793493092,66.22614095899357,38.06193964292339,51.026373489357724,59.10805362421026,31.958755402875234
78.7871,64.51,36.8,77.81601428571427,66.0192857142857,38.03607142857145,78.25732221027346,65.9973221644611,37.89368102386694,52.37784274914797,41.30222108690241,31.78660169038882
79.4542,65.34,36.695,77.84713571428571,65.94857142857141,37.90107142857145,78.41690591557033,65.90967920919962,37.73385688735135,54.94043295909839,46.81067284362885,31.030552560856446
78.0099,64.42,37.49,77.89907142857143,65.82142857142856,37.8307142857143,78.36263846016095,65.71105531463968,37.701342635704506,48.81578000523862,42.09510597576983,42.233763317710526
78.6428,64.43,37.105,77.96611428571428,65.71499999999999,37.7607142857143,78.39999333213949,65.54024793935439,37.62183028427724,51.373901688976034,42.16330675468185,38.935328634518676
72.3571,64.34,36.945,77.6239,65.58285714285712,37.64214285714287,77.59427422118756,65.3802148807738,37.53158624637361,33.478153960013756,41.68741712145168,37.620361180627576
71.5356,63.98,35.78,77.18807857142858,65.4392857142857,37.41107142857145,76.78645099169589,65.1935195633373,37.29804141352379,31.913493016865335,39.754545339728395,29.74349045738854
71.3974,64.91,35.955,76.81321428571428,65.32571428571427,37.20785714285716,76.06791085946976,65.15571695489233,37.11896922505395,31.645541371634632,46.637843208449986,32.045185565125166
71.5142,63.8,35.56,76.4832142857143,65.15785714285713,36.97392857142859,75.46074941154046,64.97495469424001,36.911106661713426,32.16393803529966,40.66575959043383,29.681494468386944
71.6471,62.72,34.485,76.13423571428572,64.95999999999998,36.75428571428573,74.95226282333506,64.67429406834134,36.587625773484966,32.78854307052225,35.854912543721,24.40542649498198
72.6842,62.99,35.325,75.75056428571429,64.71999999999998,36.58250000000002,74.64985444689039,64.44972152589582,36.419275670353635,37.61579365466506,37.83490684985,34.241702056174375
73.2271,62.89,35.245,75.29372857142857,64.52499999999998,36.37892857142858,74.46015385397166,64.24175865577638,36.26270558097315,40.04339547639842,37.37475642223533,33.790747018367554
73.2156,63.4,36.18,74.86780714285715,64.35285714285712,36.27428571428573,74.29421334010877,64.12952416833953,36.251678170176724,40.00788054114621,41.296049888017386,43.20515704337276
74.2399,64.6,37.0175,74.65362142857143,64.24571428571427,36.24339285714287,74.2869715614276,64.1922542792276,36.35378774748649,44.71146781806844,49.33475053588739,50.055606315781645
75.5699,65.08,37.4,74.44872142857142,64.10071428571426,36.2844642857143,74.45802868657059,64.31062037533059,36.493282714488295,50.174069919329554,52.15691538375851,52.85264694248559
76.5656,65.03,37.25,74.29004285714284,64.13785714285713,36.31660714285716,74.73903819502785,64.40653765861984,36.594178352556526,53.850239273811205,51.83302934001761,51.63149080317305
76.5599,65.78,36.955,74.08330714285714,64.16928571428569,36.335178571428585,74.98181976902413,64.58966597080386,36.64228790554899,53.825756463368094,56.22429238760773,49.22277274126583
77.7756,65.67,37.345,74.06657142857141,64.2585714285714,36.32482142857144,75.3543237998209,64.73371050803001,36.73598285147579,58.19164785292421,55.42616709878716,52.38533655629355
